,u,v,depth
2010-08-17-03-59,-3.5899999999999999,-8.0299999999999994,62.0
2010-08-17-05-00,3.1200000000000001,-5.3399999999999999,62.0
2010-08-17-06-00,-0.77000000000000002,-3.77,62.0
2010-08-17-06-59,2.27,-0.27000000000000002,62.0
2010-08-17-08-00,-4.1799999999999997,-6.7400000000000002,62.0
2010-08-17-09-00,-4.2999999999999998,-10.949999999999999,62.0
2010-08-17-09-59,-6.2300000000000004,-2.5499999999999998,62.0
2010-08-17-11-00,-9.6899999999999995,4.9800000000000004,62.0
2010-08-17-12-00,-7.4100000000000001,2.52,62.0
2010-08-17-12-59,2.0099999999999998,3.0899999999999999,62.0
2010-08-17-14-00,0.20000000000000001,4.6399999999999997,62.0
2010-08-17-15-00,14.69,7.8399999999999999,62.0
2010-08-17-15-59,-0.76000000000000001,-1.6799999999999999,62.0
2010-08-17-17-00,20.02,49.82,62.0
2010-08-17-18-00,-4.4800000000000004,9.6300000000000008,62.0
2010-08-17-18-59,1.1899999999999999,-6.2199999999999998,62.0
2010-08-17-20-00,-0.11,-8.8900000000000006,62.0
2010-08-17-21-00,-1.98,-4.6399999999999997,62.0
2010-08-17-21-59,-0.89000000000000001,-1.9299999999999999,62.0
2010-08-17-23-00,-4.8099999999999996,0.78000000000000003,62.0
2010-08-18-00-00,-10.09,-5.7599999999999998,62.0
2010-08-18-00-59,-0.14000000000000001,4.75,62.0
2010-08-18-02-00,-8.3399999999999999,4.6500000000000004,62.0
2010-08-18-03-00,-0.28999999999999998,0.64000000000000001,62.0
2010-08-18-03-59,-4.4500000000000002,-0.46999999999999997,62.0
2010-08-18-05-00,-4.2000000000000002,5.4400000000000004,62.0
2010-08-18-06-59,7.2999999999999998,-7.1399999999999997,62.0
2010-08-18-08-00,1.3799999999999999,-0.42999999999999999,62.0
2010-08-18-09-00,-4.5999999999999996,-2.0800000000000001,62.0
2010-08-18-09-59,-4.5199999999999996,2.6400000000000001,62.0
2010-08-18-11-00,-0.35999999999999999,0.52000000000000002,62.0
2010-08-18-12-00,-4.2000000000000002,1.1699999999999999,62.0
2010-08-18-12-59,-0.16,-7.6500000000000004,62.0
2010-08-18-15-00,-1.74,-10.09,62.0
2010-08-18-15-59,-3.75,-4.6399999999999997,62.0
2010-08-18-17-00,0.72999999999999998,-5.0,62.0
2010-08-18-18-00,-5.6100000000000003,-1.1200000000000001,62.0
2010-08-18-18-59,1.3300000000000001,-6.7000000000000002,62.0
2010-08-19-00-00,-5.71,-0.41999999999999998,62.0
2010-08-19-00-59,1.3100000000000001,-3.0600000000000001,62.0
2010-08-19-02-00,-2.0899999999999999,-3.5299999999999998,62.0
2010-08-19-03-00,5.2800000000000002,-3.46,62.0
2010-08-19-03-59,0.089999999999999997,-2.79,62.0
2010-08-19-05-00,-12.199999999999999,-10.65,62.0
2010-08-19-06-00,-13.109999999999999,-3.6299999999999999,62.0
2010-08-19-06-59,0.69999999999999996,-1.6699999999999999,62.0
2010-08-19-08-00,0.82999999999999996,-9.9700000000000006,62.0
2010-08-19-09-00,5.9900000000000002,-13.359999999999999,62.0
2010-08-19-09-59,7.6399999999999997,-9.75,62.0
2010-08-19-11-00,-6.4400000000000004,14.890000000000001,62.0
2010-08-19-12-00,-13.15,16.469999999999999,62.0
2010-08-19-12-59,-2.3999999999999999,-9.9700000000000006,62.0
2010-08-19-14-00,-2.7599999999999998,1.5900000000000001,62.0
2010-08-19-15-00,-1.45,-0.73999999999999999,62.0
2010-08-19-15-59,0.46999999999999997,-0.17999999999999999,62.0
2010-08-19-17-00,0.66000000000000003,-2.6200000000000001,62.0
2010-08-19-18-00,0.70999999999999996,1.1399999999999999,62.0
2010-08-19-18-59,-2.0899999999999999,0.73999999999999999,62.0
2010-08-19-20-00,-6.9000000000000004,4.3399999999999999,62.0
2010-08-19-21-00,-4.1100000000000003,-3.3900000000000001,62.0
2010-08-19-21-59,4.6799999999999997,0.73999999999999999,62.0
2010-08-19-23-00,0.5,-5.2699999999999996,62.0
2010-08-20-00-00,-22.370000000000001,12.0,62.0
2010-08-20-00-59,-5.3399999999999999,-2.3999999999999999,62.0
2010-08-20-02-00,-8.2300000000000004,-3.5499999999999998,62.0
2010-08-20-03-00,-12.34,-5.1699999999999999,62.0
2010-08-20-03-59,-0.52000000000000002,0.37,62.0
2010-08-20-05-00,3.9500000000000002,0.73999999999999999,62.0
2010-08-20-06-00,-15.33,-11.359999999999999,62.0
2010-08-20-08-00,-6.8899999999999997,5.3799999999999999,62.0
2010-08-20-09-00,2.6899999999999999,-1.71,62.0
2010-08-20-09-59,-3.96,-6.0499999999999998,62.0
2010-08-20-11-00,-2.02,-2.3599999999999999,62.0
2010-08-20-12-00,-0.79000000000000004,-0.85999999999999999,62.0
2010-08-20-12-59,0.77000000000000002,-4.0499999999999998,62.0
2010-08-20-14-00,-1.99,1.8100000000000001,62.0
2010-08-20-15-00,0.55000000000000004,2.7599999999999998,62.0
2010-08-20-15-59,1.1000000000000001,5.8399999999999999,62.0
2010-08-20-17-00,-1.3999999999999999,1.5700000000000001,62.0
2010-08-20-18-00,2.0299999999999998,0.91000000000000003,62.0
2010-08-20-18-59,-1.53,2.3700000000000001,62.0
2010-08-20-20-00,-0.44,2.5800000000000001,62.0
2010-08-20-21-00,0.80000000000000004,-3.1000000000000001,62.0
2010-08-20-21-59,3.1400000000000001,-0.75,62.0
2010-08-20-23-00,-1.99,-2.46,62.0
2010-08-21-00-00,-0.58999999999999997,-4.7599999999999998,62.0
2010-08-21-00-59,0.48999999999999999,-3.0899999999999999,62.0
2010-08-21-02-00,1.01,-3.46,62.0
2010-08-21-03-00,1.23,-3.5,62.0
2010-08-21-03-59,4.1500000000000004,-1.71,62.0
2010-08-21-05-00,4.3099999999999996,-2.2799999999999998,62.0
2010-08-21-06-00,1.3600000000000001,0.70999999999999996,62.0
2010-08-21-06-59,1.77,1.77,62.0
2010-08-21-08-00,1.23,2.5499999999999998,62.0
2010-08-21-09-00,2.04,2.9900000000000002,62.0
2010-08-21-09-59,-3.9399999999999999,-0.41999999999999998,62.0
2010-08-21-11-00,-5.8200000000000003,-0.76000000000000001,62.0
2010-08-21-12-00,0.46000000000000002,0.55000000000000004,62.0
2010-08-21-12-59,-0.70999999999999996,-0.41999999999999998,62.0
2010-08-21-14-00,-0.53000000000000003,-0.68000000000000005,62.0
2010-08-21-15-00,-0.89000000000000001,-3.3799999999999999,62.0
2010-08-21-15-59,0.46000000000000002,-2.9900000000000002,62.0
2010-08-21-17-00,2.9500000000000002,0.96999999999999997,62.0
2010-08-21-21-59,-0.13,-2.75,62.0
2010-08-21-23-00,0.20000000000000001,-0.67000000000000004,62.0
2010-08-22-00-00,0.68999999999999995,-2.7200000000000002,62.0
2010-08-22-00-59,2.8999999999999999,-6.3399999999999999,62.0
2010-08-22-02-00,-0.14000000000000001,-4.5199999999999996,62.0
2010-08-22-03-00,-5.9800000000000004,3.3599999999999999,62.0
2010-08-22-03-59,3.0800000000000001,-3.0600000000000001,62.0
2010-08-22-05-00,2.8500000000000001,-3.3300000000000001,62.0
2010-08-22-06-00,-13.69,-4.8399999999999999,62.0
2010-08-22-08-00,-0.46000000000000002,-34.409999999999997,62.0
2010-08-22-09-00,0.029999999999999999,-0.81999999999999995,62.0
2010-08-22-09-59,-1.6399999999999999,-3.29,62.0
2010-08-22-11-00,-0.69999999999999996,-2.6000000000000001,62.0
2010-08-22-12-00,-1.03,-8.2200000000000006,62.0
2010-08-22-12-59,-0.98999999999999999,1.5900000000000001,62.0
2010-08-22-14-00,-8.5800000000000001,-5.9500000000000002,62.0
2010-08-22-15-00,-2.9900000000000002,-3.6899999999999999,62.0
2010-08-22-15-59,-2.3500000000000001,1.6100000000000001,62.0
2010-08-22-17-00,-0.39000000000000001,3.1200000000000001,62.0
2010-08-22-18-00,-0.070000000000000007,3.1000000000000001,62.0
2010-08-22-18-59,2.8399999999999999,-0.11,62.0
2010-08-22-20-00,3.0099999999999998,-3.1800000000000002,62.0
2010-08-22-21-00,1.21,-2.3599999999999999,62.0
2010-08-22-21-59,2.6600000000000001,2.6499999999999999,62.0
2010-08-22-23-00,0.27000000000000002,2.27,62.0
2010-08-23-00-00,-0.77000000000000002,0.5,62.0
2010-08-23-00-59,1.1399999999999999,-2.48,62.0
2010-08-23-02-00,2.75,-1.9099999999999999,62.0
2010-08-23-03-00,3.04,-4.3200000000000003,62.0
2010-08-23-03-59,3.48,-3.3599999999999999,62.0
2010-08-23-05-00,1.97,-1.3999999999999999,62.0
2010-08-23-06-00,2.25,-1.6299999999999999,62.0
2010-08-23-06-59,8.0999999999999996,2.5800000000000001,62.0
2010-08-23-08-00,1.8200000000000001,1.26,62.0
2010-08-23-09-00,0.55000000000000004,0.26000000000000001,62.0
2010-08-23-09-59,-2.3799999999999999,1.3899999999999999,62.0
2010-08-23-11-00,-1.9099999999999999,0.47999999999999998,62.0
2010-08-23-12-00,-3.3700000000000001,4.75,62.0
2010-08-23-12-59,-4.8099999999999996,0.78000000000000003,62.0
2010-08-23-14-00,11.710000000000001,-2.6200000000000001,62.0
2010-08-23-15-00,-8.4199999999999999,-11.109999999999999,62.0
2010-08-23-15-59,-2.73,-15.59,62.0
2010-08-23-17-00,8.4499999999999993,-11.800000000000001,62.0
2010-08-23-18-00,0.23000000000000001,-15.039999999999999,62.0
2010-08-23-18-59,-1.1799999999999999,-23.059999999999999,62.0
2010-08-23-20-00,6.5199999999999996,-7.6799999999999997,62.0
2010-08-23-21-00,5.0700000000000003,-9.1400000000000006,62.0
2010-08-23-21-59,4.0999999999999996,-1.2,62.0
2010-08-23-23-00,-4.3499999999999996,-2.9399999999999999,62.0
2010-08-24-00-00,-5.8399999999999999,2.8799999999999999,62.0
2010-08-24-00-59,-1.6899999999999999,-6.3300000000000001,62.0
2010-08-24-02-00,-1.99,-4.96,62.0
2010-08-24-03-00,-4.7400000000000002,-6.5999999999999996,62.0
2010-08-24-03-59,-3.5499999999999998,-7.8099999999999996,62.0
2010-08-24-05-00,0.63,-14.609999999999999,62.0
2010-08-24-06-00,-4.9000000000000004,-12.48,62.0
2010-08-24-06-59,-1.79,-6.3600000000000003,62.0
2010-08-24-08-00,-2.6499999999999999,-3.0699999999999998,62.0
2010-08-24-09-00,-3.9500000000000002,-1.47,62.0
2010-08-24-09-59,-1.6399999999999999,-4.0199999999999996,62.0
2010-08-24-11-00,-7.8399999999999999,6.8700000000000001,62.0
2010-08-24-12-00,-2.3199999999999998,1.51,62.0
2010-08-24-12-59,-6.7999999999999998,0.81999999999999995,62.0
2010-08-24-14-00,-7.5099999999999998,2.1800000000000002,62.0
2010-08-24-15-00,-0.23999999999999999,-0.58999999999999997,62.0
2010-08-24-15-59,-0.89000000000000001,-8.6999999999999993,62.0
2010-08-24-17-00,4.7000000000000002,-4.6699999999999999,62.0
2010-08-24-18-00,2.7599999999999998,-10.859999999999999,62.0
2010-08-24-18-59,6.5199999999999996,-5.9100000000000001,62.0
2010-08-24-20-00,0.57999999999999996,-2.3300000000000001,62.0
2010-08-24-21-00,2.2999999999999998,3.1699999999999999,62.0
2010-08-24-21-59,-1.23,2.77,62.0
2010-08-24-23-00,-2.52,5.4100000000000001,62.0
2010-08-25-00-00,-1.95,9.5299999999999994,62.0
2010-08-25-00-59,-5.8499999999999996,9.3300000000000001,62.0
2010-08-25-02-00,-5.5499999999999998,2.96,62.0
2010-08-25-03-00,-5.0199999999999996,-3.8599999999999999,62.0
2010-08-25-03-59,-1.4099999999999999,-4.79,62.0
2010-08-25-05-00,-6.7699999999999996,-10.0,62.0
2010-08-25-06-00,7.2000000000000002,-18.210000000000001,62.0
2010-08-25-06-59,-1.1000000000000001,-5.8399999999999999,62.0
2010-08-25-08-00,-5.2199999999999998,0.040000000000000001,62.0
2010-08-25-09-00,-3.0800000000000001,1.29,62.0
2010-08-25-09-59,1.05,1.76,62.0
2010-08-25-11-00,-4.9500000000000002,-1.24,62.0
2010-08-25-12-00,3.9900000000000002,-8.3100000000000005,62.0
2010-08-25-12-59,1.6299999999999999,-3.0699999999999998,62.0
2010-08-25-14-00,-3.8399999999999999,-1.1200000000000001,62.0
2010-08-25-15-00,-4.3700000000000001,-12.84,62.0
2010-08-25-15-59,-5.2400000000000002,-5.5999999999999996,62.0
2010-08-25-17-00,4.8200000000000003,-10.779999999999999,62.0
2010-08-25-18-00,-4.0099999999999998,-19.41,62.0
2010-08-25-18-59,-5.8799999999999999,-24.43,62.0
2010-08-25-20-00,8.1300000000000008,2.48,62.0
2010-08-25-21-00,7.25,-1.6299999999999999,62.0
2010-08-25-21-59,8.75,-8.9000000000000004,62.0
2010-08-25-23-00,-1.6699999999999999,-3.9300000000000002,62.0
2010-08-26-00-00,3.3500000000000001,-4.3300000000000001,62.0
2010-08-26-00-59,-0.60999999999999999,0.66000000000000003,62.0
2010-08-26-02-00,-4.79,-7.1299999999999999,62.0
2010-08-26-03-00,-0.51000000000000001,-4.3200000000000003,62.0
2010-08-26-03-59,-8.7200000000000006,-10.779999999999999,62.0
2010-08-26-05-00,-4.1299999999999999,-9.0199999999999996,62.0
2010-08-26-06-00,-0.80000000000000004,-6.1699999999999999,62.0
2010-08-26-06-59,0.14000000000000001,-9.0199999999999996,62.0
2010-08-26-08-00,-3.04,-6.7199999999999998,62.0
2010-08-26-09-00,-5.04,-2.7200000000000002,62.0
2010-08-26-09-59,-17.239999999999998,-4.8300000000000001,62.0
2010-08-26-11-00,-2.8700000000000001,-2.2999999999999998,62.0
2010-08-26-12-00,-3.5699999999999998,4.3700000000000001,62.0
2010-08-26-12-59,-4.71,6.8499999999999996,62.0
2010-08-26-14-00,-3.4900000000000002,-0.19,62.0
2010-08-26-15-00,-6.5599999999999996,-7.8600000000000003,62.0
2010-08-26-15-59,-10.6,-6.8499999999999996,62.0
2010-08-26-17-00,-8.9800000000000004,-7.4199999999999999,62.0
2010-08-26-18-00,-7.54,-6.2699999999999996,62.0
2010-08-26-18-59,-4.8399999999999999,-3.3999999999999999,62.0
2010-08-26-20-00,-1.3300000000000001,-0.080000000000000002,62.0
2010-08-26-21-00,-0.33000000000000002,1.47,62.0
2010-08-26-21-59,-0.92000000000000004,2.4399999999999999,62.0
2010-08-26-23-00,3.2799999999999998,4.8099999999999996,62.0
2010-08-27-00-00,0.20999999999999999,5.6900000000000004,62.0
2010-08-27-00-59,-1.73,4.4900000000000002,62.0
2010-08-27-02-00,-4.7599999999999998,4.8600000000000003,62.0
2010-08-27-03-00,-2.0800000000000001,-0.70999999999999996,62.0
2010-08-27-03-59,-8.4399999999999995,-5.7000000000000002,62.0
2010-08-27-05-00,-7.5199999999999996,-6.3700000000000001,62.0
2010-08-27-06-00,-2.52,-3.8599999999999999,62.0
2010-08-27-06-59,-1.74,-4.3700000000000001,62.0
2010-08-27-08-00,-0.01,-0.32000000000000001,62.0
2010-08-27-09-00,-2.52,0.40999999999999998,62.0
2010-08-27-09-59,-3.0299999999999998,10.369999999999999,62.0
2010-08-27-11-00,7.0999999999999996,5.2999999999999998,62.0
2010-08-27-12-00,0.52000000000000002,1.0900000000000001,62.0
2010-08-27-12-59,1.23,0.78000000000000003,62.0
2010-08-27-14-00,-2.29,3.1899999999999999,62.0
2010-08-27-15-00,-6.1399999999999997,-1.8,62.0
2010-08-27-15-59,-7.5300000000000002,-3.4500000000000002,62.0
2010-08-27-17-00,-6.1699999999999999,-1.7,62.0
2010-08-27-18-00,-5.4199999999999999,-2.8399999999999999,62.0
2010-08-27-18-59,-4.4699999999999998,-3.6000000000000001,62.0
2010-08-27-20-00,-0.11,-3.8900000000000001,62.0
2010-08-27-21-00,3.7400000000000002,-2.4500000000000002,62.0
2010-08-27-21-59,0.62,1.4299999999999999,62.0
2010-08-27-23-00,4.1100000000000003,4.1200000000000001,62.0
2010-08-28-00-00,2.1699999999999999,4.7000000000000002,62.0
2010-08-28-00-59,0.070000000000000007,7.9400000000000004,62.0
2010-08-28-02-00,-2.73,8.9900000000000002,62.0
2010-08-28-03-00,-0.28999999999999998,6.6900000000000004,62.0
2010-08-28-03-59,-4.4699999999999998,8.1699999999999999,62.0
2010-08-28-05-00,-1.97,2.4500000000000002,62.0
2010-08-28-06-00,0.84999999999999998,0.66000000000000003,62.0
2010-08-28-06-59,3.6299999999999999,-0.28999999999999998,62.0
2010-08-28-08-00,7.5300000000000002,-5.0899999999999999,62.0
2010-08-28-09-00,6.8600000000000003,-2.79,62.0
2010-08-28-09-59,3.71,2.6499999999999999,62.0
2010-08-28-11-00,3.4399999999999999,4.9699999999999998,62.0
2010-08-28-12-00,6.04,5.7199999999999998,62.0
2010-08-28-12-59,4.2400000000000002,3.3199999999999998,62.0
2010-08-28-14-00,2.5299999999999998,1.6799999999999999,62.0
2010-08-28-15-00,-4.7000000000000002,2.1699999999999999,62.0
2010-08-28-15-59,-2.1699999999999999,0.29999999999999999,62.0
2010-08-28-17-00,-3.21,3.8500000000000001,62.0
2010-08-28-18-00,-3.1699999999999999,2.2999999999999998,62.0
2010-08-28-18-59,-1.29,-3.0800000000000001,62.0
2010-08-28-20-00,0.73999999999999999,-1.45,62.0
2010-08-28-21-00,5.2999999999999998,-0.32000000000000001,62.0
2010-08-28-21-59,2.6800000000000002,2.2400000000000002,62.0
2010-08-28-23-00,2.46,4.7800000000000002,62.0
2010-08-29-00-00,-6.0899999999999999,2.2799999999999998,62.0
2010-08-29-00-59,0.32000000000000001,3.5299999999999998,62.0
2010-08-29-02-00,-1.3899999999999999,9.3900000000000006,62.0
2010-08-29-03-00,-6.2300000000000004,10.26,62.0
2010-08-29-03-59,-1.03,10.640000000000001,62.0
2010-08-29-05-00,-3.3700000000000001,1.2,62.0
2010-08-29-06-00,-4.0700000000000003,1.1000000000000001,62.0
2010-08-29-06-59,-4.5099999999999998,-3.8199999999999998,62.0
2010-08-29-08-00,-6.9199999999999999,-3.0600000000000001,62.0
2010-08-29-09-00,-3.21,-3.6499999999999999,62.0
2010-08-29-09-59,-3.2799999999999998,0.19,62.0
2010-08-29-11-00,-2.0499999999999998,9.5099999999999998,62.0
2010-08-29-12-00,0.84999999999999998,9.9399999999999995,62.0
2010-08-29-12-59,0.029999999999999999,7.7199999999999998,62.0
2010-08-29-14-00,0.67000000000000004,13.01,62.0
2010-08-29-15-00,0.40000000000000002,8.9700000000000006,62.0
2010-08-29-15-59,0.13,5.25,62.0
2010-08-29-17-00,4.04,-0.28000000000000003,62.0
2010-08-29-18-00,-0.27000000000000002,-1.22,62.0
2010-08-29-18-59,-0.81000000000000005,0.28000000000000003,62.0
2010-08-29-20-00,-1.6200000000000001,0.56999999999999995,62.0
2010-08-29-21-00,-3.6400000000000001,-0.02,62.0
2010-08-29-21-59,1.0700000000000001,0.62,62.0
2010-08-29-23-00,-1.5600000000000001,3.1899999999999999,62.0
2010-08-30-00-00,-1.9199999999999999,6.9400000000000004,62.0
2010-08-30-00-59,-1.48,6.8600000000000003,62.0
2010-08-30-02-00,-2.25,7.6799999999999997,62.0
2010-08-30-03-00,2.1800000000000002,5.0099999999999998,62.0
2010-08-30-03-59,-3.71,4.8499999999999996,62.0
2010-08-30-05-00,-0.42999999999999999,2.8999999999999999,62.0
2010-08-30-06-00,-1.2,0.90000000000000002,62.0
2010-08-30-06-59,-0.70999999999999996,3.1299999999999999,62.0
2010-08-30-08-00,-0.02,-4.9000000000000004,62.0
2010-08-30-09-00,-1.4399999999999999,-2.1899999999999999,62.0
2010-08-30-09-59,-6.7300000000000004,0.22,62.0
2010-08-30-11-00,-2.8500000000000001,10.109999999999999,62.0
2010-08-30-12-00,-1.96,10.99,62.0
2010-08-30-12-59,-5.8499999999999996,10.380000000000001,62.0
2010-08-30-14-00,-7.1799999999999997,8.5299999999999994,62.0
2010-08-30-15-00,3.8199999999999998,6.5300000000000002,62.0
2010-08-30-15-59,-0.64000000000000001,3.25,62.0
2010-08-30-17-00,1.48,-8.6300000000000008,62.0
2010-08-30-18-00,-6.9500000000000002,-2.2400000000000002,62.0
2010-08-30-18-59,-6.9500000000000002,-0.46999999999999997,62.0
2010-08-30-20-00,-7.0700000000000003,-1.1299999999999999,62.0
2010-08-30-21-00,-6.0800000000000001,-0.22,62.0
2010-08-30-21-59,-0.59999999999999998,-2.5699999999999998,62.0
2010-08-30-23-00,3.6600000000000001,0.65000000000000002,62.0
2010-08-31-00-00,-1.6699999999999999,1.0700000000000001,62.0
2010-08-31-00-59,0.58999999999999997,4.7599999999999998,62.0
2010-08-31-02-00,2.96,5.5499999999999998,62.0
2010-08-31-03-00,-2.25,4.1299999999999999,62.0
2010-08-31-03-59,-1.3200000000000001,2.7400000000000002,62.0
2010-08-31-05-00,-3.7000000000000002,0.17000000000000001,62.0
2010-08-31-06-00,-4.75,-4.4100000000000001,62.0
2010-08-31-06-59,-4.1299999999999999,-5.4800000000000004,62.0
2010-08-31-08-00,-12.48,1.3500000000000001,62.0
2010-08-31-09-00,-4.0700000000000003,5.3700000000000001,62.0
2010-08-31-09-59,1.5600000000000001,14.630000000000001,62.0
2010-08-31-11-00,-0.62,-0.39000000000000001,62.0
2010-08-31-12-00,2.9500000000000002,2.7400000000000002,62.0
2010-08-31-12-59,1.6399999999999999,4.0199999999999996,62.0
2010-08-31-14-00,-1.6000000000000001,5.4699999999999998,62.0
2010-08-31-15-00,-3.0699999999999998,1.6000000000000001,62.0
2010-08-31-15-59,-7.0800000000000001,2.8300000000000001,62.0
2010-08-31-17-00,-3.3399999999999999,-3.8900000000000001,62.0
2010-08-31-18-00,-4.5700000000000003,-7.1699999999999999,62.0
2010-08-31-18-59,-10.84,-8.9000000000000004,62.0
2010-08-31-20-00,-8.0700000000000003,-0.90000000000000002,62.0
2010-08-31-21-00,-5.75,-3.8700000000000001,62.0
2010-08-31-21-59,-6.2599999999999998,-2.46,62.0
2010-08-31-23-00,-1.5700000000000001,0.37,62.0
2010-09-01-00-00,-1.27,-1.0,62.0
2010-09-01-00-59,3.71,-1.6299999999999999,62.0
2010-09-01-02-00,2.8999999999999999,2.2000000000000002,62.0
2010-09-01-03-00,-0.28000000000000003,2.73,62.0
2010-09-01-03-59,-2.2400000000000002,0.91000000000000003,62.0
2010-09-01-05-00,-0.32000000000000001,-1.03,62.0
2010-09-01-06-00,0.46000000000000002,-4.7599999999999998,62.0
2010-09-01-06-59,-4.96,-1.5600000000000001,62.0
2010-09-01-08-00,-7.6100000000000003,-0.34999999999999998,62.0
2010-09-01-09-00,-3.9500000000000002,-2.5099999999999998,62.0
2010-09-01-09-59,-4.9400000000000004,-0.20000000000000001,62.0
2010-09-01-11-00,-5.2699999999999996,-2.27,62.0
2010-09-01-12-00,-0.20999999999999999,-1.4199999999999999,62.0
2010-09-01-12-59,1.75,1.8700000000000001,62.0
2010-09-01-14-00,-1.6100000000000001,3.3799999999999999,62.0
2010-09-01-15-00,2.3599999999999999,2.25,62.0
2010-09-01-15-59,1.54,0.45000000000000001,62.0
2010-09-01-17-00,-3.0899999999999999,-0.48999999999999999,62.0
2010-09-01-18-00,-0.17999999999999999,-5.7800000000000002,62.0
2010-09-01-18-59,-7.8700000000000001,-4.7999999999999998,62.0
2010-09-01-20-00,-11.48,-3.1499999999999999,62.0
2010-09-01-21-00,-9.5099999999999998,-2.0499999999999998,62.0
2010-09-01-21-59,-5.6299999999999999,-2.48,62.0
2010-09-01-23-00,-2.5499999999999998,-0.54000000000000004,62.0
2010-09-02-00-00,0.11,2.1200000000000001,62.0
2010-09-02-00-59,-0.11,3.9300000000000002,62.0
2010-09-02-02-00,-1.72,7.3099999999999996,62.0
2010-09-02-03-00,-3.75,9.6300000000000008,62.0
2010-09-02-03-59,2.23,3.0499999999999998,62.0
2010-09-02-05-00,1.8200000000000001,-1.24,62.0
2010-09-02-06-00,-1.45,1.76,62.0
2010-09-02-06-59,-4.1399999999999997,-0.79000000000000004,62.0
2010-09-02-08-00,-2.73,-5.2800000000000002,62.0
